First_1_Dig,Counts,Found,Expected,digit
1,4213,0.27985917364155705,0.3010299956639812,1
2,4462,0.29639962800584563,0.17609125905568124,2
3,1698,0.11279394180948585,0.12493873660829992,3
4,1478,0.09817988574465258,0.09691001300805642,4
5,744,0.04942208051016341,0.07918124604762482,5
6,688,0.04570213896638767,0.06694678963061322,6
7,831,0.055201275408529295,0.05799194697768673,7
8,385,0.025574598113458216,0.05115252244738129,8
9,555,0.03686727779992029,0.04575749056067514,9
