First_1_Dig,Counts,Found,Expected,digit
1,5062,0.33324555628703095,0.3010299956639812,1
2,2861,0.18834759710335747,0.17609125905568124,2
3,2447,0.1610928242264648,0.12493873660829992,3
4,1810,0.11915734035549704,0.09691001300805642,4
5,1227,0.08077682685977616,0.07918124604762482,5
6,305,0.020078999341672153,0.06694678963061322,6
7,377,0.024818959842001317,0.05799194697768673,7
8,802,0.05279789335088874,0.05115252244738129,8
9,299,0.01968400263331139,0.04575749056067514,9
