First_1_Dig,Counts,Found,Expected,digit
1,3275,0.19092870051885968,0.3010299956639812,1
2,2055,0.11980411589809363,0.17609125905568124,2
3,943,0.05497580598146097,0.12493873660829992,3
4,4022,0.23447793388911561,0.09691001300805642,4
5,4735,0.2760450067043666,0.07918124604762482,5
6,2027,0.11817174838220719,0.06694678963061322,6
7,22,0.0012825744767679123,0.05799194697768673,7
8,19,0.0011076779572086516,0.05115252244738129,8
9,55,0.003206436191919781,0.04575749056067514,9
