First_1_Dig,Counts,Found,Expected,digit
1,6217,0.42664013175953885,0.3010299956639812,1
2,4034,0.2768322810870162,0.17609125905568124,2
3,2236,0.15344496294262971,0.12493873660829992,3
4,546,0.037469118858083995,0.09691001300805642,4
5,152,0.01043096349162778,0.07918124604762482,5
6,584,0.04007685973099094,0.06694678963061322,6
7,352,0.02415591545429591,0.05799194697768673,7
8,439,0.030126269558056546,0.05115252244738129,8
9,12,0.0008234971177600879,0.04575749056067514,9
