First_1_Dig,Counts,Found,Expected,digit
1,8882,0.5811686187266898,0.3010299956639812,1
2,3728,0.2439311653471177,0.17609125905568124,2
3,1772,0.115945822155336,0.12493873660829992,3
4,631,0.041287705293463324,0.09691001300805642,4
5,164,0.01073087744552771,0.07918124604762482,5
6,28,0.0018321010272852188,0.06694678963061322,6
7,59,0.0038604985932081397,0.05799194697768673,7
8,15,0.0009814826931885102,0.05115252244738129,8
9,4,0.0002617287181836027,0.04575749056067514,9
