First_1_Dig,Counts,Found,Expected,digit
1,4700,0.8355555555555556,0.3010299956639812,1
2,588,0.10453333333333334,0.17609125905568124,2
3,66,0.011733333333333333,0.12493873660829992,3
4,72,0.0128,0.09691001300805642,4
5,39,0.006933333333333333,0.07918124604762482,5
6,56,0.009955555555555556,0.06694678963061322,6
7,43,0.007644444444444444,0.05799194697768673,7
8,25,0.0044444444444444444,0.05115252244738129,8
9,36,0.0064,0.04575749056067514,9
