First_1_Dig,Counts,Found,Expected,digit
1,5496,0.3876428269149386,0.3010299956639812,1
2,5025,0.35442234447735926,0.17609125905568124,2
3,1824,0.12865002115954297,0.12493873660829992,3
4,915,0.0645366060093102,0.09691001300805642,4
5,624,0.044011849344054166,0.07918124604762482,5
6,201,0.014176893779094372,0.06694678963061322,6
7,47,0.0033149950627733107,0.05799194697768673,7
8,33,0.0023275497249259417,0.05115252244738129,8
9,13,0.0009169135280011285,0.04575749056067514,9
