First_1_Dig,Counts,Found,Expected,digit
1,9433,0.6596964822714875,0.3010299956639812,1
2,2175,0.15210853905867544,0.17609125905568124,2
3,1052,0.07357157843205818,0.12493873660829992,3
4,1397,0.09769913979998601,0.09691001300805642,4
5,149,0.010420309112525351,0.07918124604762482,5
6,38,0.0026575284984963984,0.06694678963061322,6
7,39,0.0027274634589831456,0.05799194697768673,7
8,3,0.00020980488146024197,0.05115252244738129,8
9,13,0.0009091544863277152,0.04575749056067514,9
