First_1_Dig,Counts,Found,Expected,digit
1,6458,0.4170218261655689,0.3010299956639812,1
2,3437,0.2219423995867235,0.17609125905568124,2
3,1779,0.11487795428128632,0.12493873660829992,3
4,1760,0.11365103964871497,0.09691001300805642,4
5,489,0.03157690817512592,0.07918124604762482,5
6,322,0.02079297429936717,0.06694678963061322,6
7,263,0.016983081492961384,0.05799194697768673,7
8,558,0.036032545524990314,0.05115252244738129,8
9,420,0.027121270825261525,0.04575749056067514,9
