First_1_Dig,Counts,Found,Expected,digit
1,4814,0.31878683530891994,0.3010299956639812,1
2,3156,0.2089927819349712,0.17609125905568124,2
3,3584,0.23733527580954902,0.12493873660829992,3
4,1404,0.09297397523342825,0.09691001300805642,4
5,550,0.03642142904443414,0.07918124604762482,5
6,254,0.016820078140520497,0.06694678963061322,6
7,646,0.042778623932189924,0.05799194697768673,7
8,424,0.028077610754254686,0.05115252244738129,8
9,269,0.017813389841732336,0.04575749056067514,9
