First_1_Dig,Counts,Found,Expected,digit
1,6123,0.4094282848545637,0.3010299956639812,1
2,1969,0.13166165162153126,0.17609125905568124,2
3,1532,0.10244065529923102,0.12493873660829992,3
4,774,0.051755265797392175,0.09691001300805642,4
5,1159,0.0774991641591441,0.07918124604762482,5
6,756,0.050551654964894686,0.06694678963061322,6
7,1103,0.07375459712470746,0.05799194697768673,7
8,772,0.05162153126044801,0.05115252244738129,8
9,767,0.05128719491808759,0.04575749056067514,9
