First_1_Dig,Counts,Found,Expected,digit
1,4937,0.32173346366894756,0.3010299956639812,1
2,3961,0.25812968393613556,0.17609125905568124,2
3,2149,0.1400456174649723,0.12493873660829992,3
4,1631,0.10628869338546758,0.09691001300805642,4
5,823,0.05363310524600847,0.07918124604762482,5
6,548,0.03571195829260346,0.06694678963061322,6
7,406,0.026458129683936137,0.05799194697768673,7
8,570,0.03714565004887586,0.05115252244738129,8
9,320,0.020853698273053112,0.04575749056067514,9
