First_1_Dig,Counts,Found,Expected,digit
1,4610,0.3061088977423639,0.3010299956639812,1
2,3392,0.22523240371845948,0.17609125905568124,2
3,1970,0.13081009296148738,0.12493873660829992,3
4,1541,0.10232403718459496,0.09691001300805642,4
5,1237,0.08213811420982736,0.07918124604762482,5
6,577,0.038313413014608236,0.06694678963061322,6
7,770,0.05112881806108898,0.05799194697768673,7
8,458,0.03041168658698539,0.05115252244738129,8
9,505,0.03353253652058433,0.04575749056067514,9
