First_1_Dig,Counts,Found,Expected,digit
1,2280,0.13337233109096228,0.3010299956639812,1
2,7412,0.4335770693185142,0.17609125905568124,2
3,2130,0.12459783562445159,0.12493873660829992,3
4,1245,0.07282831237203861,0.09691001300805642,4
5,1373,0.08031588183679439,0.07918124604762482,5
6,1144,0.06692015209125475,0.06694678963061322,6
7,482,0.02819537876572097,0.05799194697768673,7
8,366,0.02140976893828605,0.05115252244738129,8
9,663,0.03878326996197719,0.04575749056067514,9
