First_1_Dig,Counts,Found,Expected,digit
1,441.0,0.025798525798525797,0.3010299956639812,1
2,12662.0,0.7407277407277407,0.17609125905568124,2
3,2986.0,0.1746811746811747,0.12493873660829992,3
4,99.0,0.005791505791505791,0.09691001300805642,4
5,822.0,0.048087048087048084,0.07918124604762482,5
6,67.0,0.00391950391950392,0.06694678963061322,6
7,13.0,0.0007605007605007605,0.05799194697768673,7
8,4.0,0.000234000234000234,0.05115252244738129,8
9,0.0,0.0,0.04575749056067514,9
