First_1_Dig,Counts,Found,Expected,digit
1,3962,0.2581612041441324,0.3010299956639812,1
2,4289,0.27946829999348405,0.17609125905568124,2
3,2224,0.14491431550140094,0.12493873660829992,3
4,2011,0.13103538150778654,0.09691001300805642,4
5,1436,0.0935687756564801,0.07918124604762482,5
6,249,0.01622466931647879,0.06694678963061322,6
7,499,0.03251449794748159,0.05799194697768673,7
8,478,0.03114615234247736,0.05115252244738129,8
9,199,0.01296670359027823,0.04575749056067514,9
