First_1_Dig,Counts,Found,Expected,digit
1,4933,0.3309405608479807,0.3010299956639812,1
2,3859,0.2588890379712867,0.17609125905568124,2
3,2343,0.15718502616396082,0.12493873660829992,3
4,1178,0.07902857909566617,0.09691001300805642,4
5,650,0.043606601368576414,0.07918124604762482,5
6,801,0.05373675030189186,0.06694678963061322,6
7,271,0.018180598416744936,0.05799194697768673,7
8,521,0.034952368173889706,0.05115252244738129,8
9,350,0.023480477660002684,0.04575749056067514,9
