First_1_Dig,Counts,Found,Expected,digit
1,7931,0.5284867062037716,0.3010299956639812,1
2,4107,0.273672286266409,0.17609125905568124,2
3,1553,0.1034850403145199,0.12493873660829992,3
4,654,0.04357966282401546,0.09691001300805642,4
5,242,0.016125807956287066,0.07918124604762482,5
6,256,0.017058705937229295,0.06694678963061322,6
7,232,0.015459452255614048,0.05799194697768673,7
8,21,0.0013993469714133405,0.05115252244738129,8
9,11,0.0007329912707403212,0.04575749056067514,9
