First_1_Dig,Counts,Found,Expected,digit
1,2340,0.14038876889848811,0.3010299956639812,1
2,4328,0.25965922726181906,0.17609125905568124,2
3,3388,0.20326373890088792,0.12493873660829992,3
4,4528,0.2716582673386129,0.09691001300805642,4
5,1249,0.07493400527957764,0.07918124604762482,5
6,625,0.0374970002399808,0.06694678963061322,6
7,124,0.007439404847612191,0.05799194697768673,7
8,45,0.0026997840172786176,0.05115252244738129,8
9,41,0.0024598032157427405,0.04575749056067514,9
