First_1_Dig,Counts,Found,Expected,digit
1,6804,0.44377771980172187,0.3010299956639812,1
2,2918,0.19032089746934516,0.17609125905568124,2
3,2475,0.1614270806157057,0.12493873660829992,3
4,1472,0.096008348552048,0.09691001300805642,4
5,671,0.04376467518914688,0.07918124604762482,5
6,339,0.022110618314636055,0.06694678963061322,6
7,89,0.005804852595877903,0.05799194697768673,7
8,501,0.03267675450039134,0.05115252244738129,8
9,63,0.004109052961127055,0.04575749056067514,9
