First_1_Dig,Counts,Found,Expected,digit
1,4734,0.3122897288739363,0.3010299956639812,1
2,3890,0.25661323306286693,0.17609125905568124,2
3,2531,0.16696352002110956,0.12493873660829992,3
4,1272,0.08391054818919454,0.09691001300805642,4
5,1089,0.07183851177518306,0.07918124604762482,5
6,502,0.033115640873408535,0.06694678963061322,6
7,441,0.02909162873540471,0.05799194697768673,7
8,285,0.018800712448050663,0.05115252244738129,8
9,415,0.027376476020845704,0.04575749056067514,9
