,score,learner
0,0.7368421052631579,Random Forest
1,0.7368421052631579,SVC
2,0.6842105263157895,GBC
3,0.6736842105263158,Naive Bayes
4,0.6631578947368421,KNN
5,0.7368421052631579,MLP
