,score,learner
0,0.7368421052631579,Random Forest
1,0.7368421052631579,SVC
2,0.6631578947368421,GBC
3,0.6421052631578947,Naive Bayes
4,0.6526315789473685,KNN
5,0.7368421052631579,MLP
