,score,learner
0,0.6526315789473685,Random Forest
1,0.7368421052631579,SVC
2,0.631578947368421,GBC
3,0.5789473684210527,Naive Bayes
4,0.6842105263157895,KNN
5,0.7368421052631579,MLP
