,score,learner
0,0.631578947368421,Random Forest
1,0.7368421052631579,SVC
2,0.7052631578947368,GBC
3,0.6421052631578947,Naive Bayes
4,0.7684210526315789,KNN
5,0.7368421052631579,MLP
