,score,learner
0,0.6631578947368421,Random Forest
1,0.7368421052631579,SVC
2,0.6631578947368421,GBC
3,0.5789473684210527,Naive Bayes
4,0.6526315789473685,KNN
5,0.7368421052631579,MLP
