,score,learner
0,0.6736842105263158,Random Forest
1,0.7368421052631579,SVC
2,0.7263157894736842,GBC
3,0.5894736842105263,Naive Bayes
4,0.7263157894736842,KNN
5,0.7368421052631579,MLP
