,score,learner
0,0.926829268292683,Random Forest
1,0.6951219512195121,SVC
2,0.926829268292683,GBC
3,0.9634146341463414,Naive Bayes
4,0.9512195121951219,KNN
5,0.6951219512195121,MLP
