First_1_Dig,Counts,Found,Expected,digit
1,4392,0.2917109458023379,0.3010299956639812,1
2,3978,0.2642136025504782,0.17609125905568124,2
3,2553,0.16956695005313496,0.12493873660829992,3
4,1237,0.08215993623804463,0.09691001300805642,4
5,1266,0.08408607863974495,0.07918124604762482,5
6,665,0.04416843783209352,0.06694678963061322,6
7,407,0.02703241232731137,0.05799194697768673,7
8,207,0.013748671625929862,0.05115252244738129,8
9,351,0.023312964930924548,0.04575749056067514,9
