First_1_Dig,Counts,Found,Expected,digit
1,4642,0.4906976744186046,0.3010299956639812,1
2,2646,0.27970401691331925,0.17609125905568124,2
3,849,0.0897463002114165,0.12493873660829992,3
4,173,0.018287526427061312,0.09691001300805642,4
5,250,0.026427061310782242,0.07918124604762482,5
6,808,0.0854122621564482,0.06694678963061322,6
7,51,0.005391120507399577,0.05799194697768673,7
8,18,0.0019027484143763213,0.05115252244738129,8
9,23,0.0024312896405919663,0.04575749056067514,9
