First_1_Dig,Counts,Found,Expected,digit
1,7281,0.5396131327354925,0.3010299956639812,1
2,4779,0.3541836507818869,0.17609125905568124,2
3,430,0.03186837619506411,0.12493873660829992,3
4,710,0.05261987697324538,0.09691001300805642,4
5,118,0.008745275327947825,0.07918124604762482,5
6,5,0.00037056251389609425,0.06694678963061322,6
7,81,0.006003112725116727,0.05799194697768673,7
8,63,0.004669087675090788,0.05115252244738129,8
9,26,0.00192692507225969,0.04575749056067514,9
