First_1_Dig,Counts,Found,Expected,digit
1,3933,0.229342818823255,0.3010299956639812,1
2,263,0.015336171205318095,0.17609125905568124,2
3,3526,0.20560965653973992,0.12493873660829992,3
4,3834,0.22356988745699458,0.09691001300805642,4
5,2893,0.16869788325849905,0.07918124604762482,5
6,841,0.049040760394192084,0.06694678963061322,6
7,900,0.05248119423873112,0.05799194697768673,7
8,135,0.007872179135809669,0.05115252244738129,8
9,824,0.048049448947460494,0.04575749056067514,9
