First_1_Dig,Counts,Found,Expected,digit
1,4604,0.30874463519313305,0.3010299956639812,1
2,2681,0.17978809012875535,0.17609125905568124,2
3,2727,0.1828728540772532,0.12493873660829992,3
4,1628,0.10917381974248927,0.09691001300805642,4
5,812,0.05445278969957081,0.07918124604762482,5
6,1017,0.06820010729613733,0.06694678963061322,6
7,727,0.04875268240343348,0.05799194697768673,7
8,391,0.02622049356223176,0.05115252244738129,8
9,325,0.021794527896995708,0.04575749056067514,9
