First_1_Dig,Counts,Found,Expected,digit
1,5759,0.3916354981298878,0.3010299956639812,1
2,4001,0.2720843250595036,0.17609125905568124,2
3,1369,0.09309758585515131,0.12493873660829992,3
4,1299,0.08833730023801428,0.09691001300805642,4
5,757,0.05147908874532472,0.07918124604762482,5
6,336,0.022849370962257736,0.06694678963061322,6
7,525,0.03570214212852771,0.05799194697768673,7
8,385,0.026181570894253655,0.05115252244738129,8
9,274,0.018633117987079225,0.04575749056067514,9
