First_1_Dig,Counts,Found,Expected,digit
1,7015,0.7513119845774874,0.3010299956639812,1
2,1774,0.18999678697654493,0.17609125905568124,2
3,328,0.035129056442112026,0.12493873660829992,3
4,103,0.011031380529077862,0.09691001300805642,4
5,40,0.004284031273428296,0.07918124604762482,5
6,27,0.0028917211095641,0.06694678963061322,6
7,6,0.0006426046910142444,0.05799194697768673,7
8,40,0.004284031273428296,0.05115252244738129,8
9,4,0.0004284031273428296,0.04575749056067514,9
