First_1_Dig,Counts,Found,Expected,digit
1,6331,0.37223659454374414,0.3010299956639812,1
2,2449,0.14399106302916276,0.17609125905568124,2
3,1329,0.07813969896519285,0.12493873660829992,3
4,2631,0.15469190968955784,0.09691001300805642,4
5,1111,0.06532220131702728,0.07918124604762482,5
6,819,0.04815380997177799,0.06694678963061322,6
7,964,0.05667920978363123,0.05799194697768673,7
8,576,0.03386641580432737,0.05115252244738129,8
9,798,0.04691909689557855,0.04575749056067514,9
