First_1_Dig,Counts,Found,Expected,digit
1,5479,0.3550184669215318,0.3010299956639812,1
2,4441,0.2877599948163027,0.17609125905568124,2
3,1749,0.11332858161083392,0.12493873660829992,3
4,1113,0.0721181882978034,0.09691001300805642,4
5,976,0.06324110671936758,0.07918124604762482,5
6,660,0.042765502494654314,0.06694678963061322,6
7,325,0.021058770167822198,0.05799194697768673,7
8,408,0.026436856087604484,0.05115252244738129,8
9,282,0.01827253288407957,0.04575749056067514,9
