First_1_Dig,Counts,Found,Expected,digit
1,6496,0.42266900904417987,0.3010299956639812,1
2,3386,0.22031361832259744,0.17609125905568124,2
3,1571,0.10221875203331382,0.12493873660829992,3
4,1682,0.10944108269893943,0.09691001300805642,4
5,996,0.0648057778645325,0.07918124604762482,5
6,397,0.02583121868696727,0.06694678963061322,6
7,240,0.015615850087839157,0.05799194697768673,7
8,393,0.02557095451883662,0.05115252244738129,8
9,208,0.013533736742793935,0.04575749056067514,9
