First_1_Dig,Counts,Found,Expected,digit
1,45,0.0026243657782702512,0.3010299956639812,1
2,1677,0.0978013646702047,0.17609125905568124,2
3,264,0.015396279232518809,0.12493873660829992,3
4,4207,0.24534904064850993,0.09691001300805642,4
5,9195,0.536245407359888,0.07918124604762482,5
6,1303,0.07598996909080305,0.06694678963061322,6
7,236,0.01376334052603954,0.05799194697768673,7
8,199,0.011605528663906222,0.05115252244738129,8
9,21,0.0012247040298594507,0.04575749056067514,9
