First_1_Dig,Counts,Found,Expected,digit
1,4280,0.25969297979491535,0.3010299956639812,1
2,1980,0.12013834112007767,0.17609125905568124,2
3,2399,0.14556155573084156,0.12493873660829992,3
4,1463,0.0887688853831685,0.09691001300805642,4
5,510,0.030944724227898793,0.07918124604762482,5
6,1140,0.0691705600388326,0.06694678963061322,6
7,2035,0.12347551726230205,0.05799194697768673,7
8,2187,0.13269825860081305,0.05115252244738129,8
9,487,0.029549177841150416,0.04575749056067514,9
