First_1_Dig,Counts,Found,Expected,digit
1,5767,0.38118844603080176,0.3010299956639812,1
2,3954,0.2613523696212572,0.17609125905568124,2
3,2643,0.17469760063454293,0.12493873660829992,3
4,1325,0.08758014409412387,0.09691001300805642,4
5,1071,0.07079119571683522,0.07918124604762482,5
6,314,0.02075484169475841,0.06694678963061322,6
7,38,0.0025117324343975145,0.05799194697768673,7
8,4,0.0002643928878313173,0.05115252244738129,8
9,13,0.0008592768854517813,0.04575749056067514,9
