First_1_Dig,Counts,Found,Expected,digit
1,5098,0.7532505910165485,0.3010299956639812,1
2,1038,0.15336879432624115,0.17609125905568124,2
3,208,0.030732860520094562,0.12493873660829992,3
4,225,0.03324468085106383,0.09691001300805642,4
5,95,0.014036643026004728,0.07918124604762482,5
6,7,0.0010342789598108747,0.06694678963061322,6
7,83,0.012263593380614658,0.05799194697768673,7
8,7,0.0010342789598108747,0.05115252244738129,8
9,7,0.0010342789598108747,0.04575749056067514,9
