First_1_Dig,Counts,Found,Expected,digit
1,3504,0.2085962614596976,0.3010299956639812,1
2,2515,0.1497202047862841,0.17609125905568124,2
3,4119,0.24520776282890822,0.12493873660829992,3
4,2573,0.15317299678533158,0.09691001300805642,4
5,1304,0.07762828908203358,0.07918124604762482,5
6,916,0.05453030122633647,0.06694678963061322,6
7,640,0.03809977378259317,0.05799194697768673,7
8,849,0.05054173115847125,0.05115252244738129,8
9,378,0.02250267889034409,0.04575749056067514,9
