First_1_Dig,Counts,Found,Expected,digit
1,5102,0.35101479188166496,0.3010299956639812,1
2,3051,0.20990712074303405,0.17609125905568124,2
3,2288,0.15741314069487444,0.12493873660829992,3
4,1226,0.08434812521499828,0.09691001300805642,4
5,1196,0.08228414172686618,0.07918124604762482,5
6,308,0.021190230478156175,0.06694678963061322,6
7,464,0.03192294461644307,0.05799194697768673,7
8,603,0.04148606811145511,0.05115252244738129,8
9,297,0.02043343653250774,0.04575749056067514,9
