First_1_Dig,Counts,Found,Expected,digit
1,4790,0.30793956927033106,0.3010299956639812,1
2,4158,0.2673095467695275,0.17609125905568124,2
3,2318,0.14901960784313725,0.12493873660829992,3
4,1297,0.0833815493410479,0.09691001300805642,4
5,882,0.05670202507232401,0.07918124604762482,5
6,721,0.04635165541626487,0.06694678963061322,6
7,526,0.033815493410478945,0.05799194697768673,7
8,565,0.036322725811636127,0.05115252244738129,8
9,298,0.01915782706525233,0.04575749056067514,9
