First_1_Dig,Counts,Found,Expected,digit
1,4708,0.3293228875209849,0.3010299956639812,1
2,4019,0.2811275881365417,0.17609125905568124,2
3,2060,0.14409625069949636,0.12493873660829992,3
4,1218,0.08519865696698377,0.09691001300805642,4
5,369,0.02581141578063794,0.07918124604762482,5
6,421,0.029448796866256295,0.06694678963061322,6
7,437,0.030567991046446558,0.05799194697768673,7
8,650,0.045467263570229434,0.05115252244738129,8
9,414,0.028959149412423054,0.04575749056067514,9
