First_1_Dig,Counts,Found,Expected,digit
1,4759,0.3426946064664794,0.3010299956639812,1
2,2725,0.1962266868294088,0.17609125905568124,2
3,1411,0.10160581839130121,0.12493873660829992,3
4,2050,0.14762007633038093,0.09691001300805642,4
5,1149,0.08273925253834521,0.07918124604762482,5
6,649,0.046734355872398645,0.06694678963061322,6
7,632,0.04551018938575646,0.05799194697768673,7
8,286,0.020594800892921438,0.05115252244738129,8
9,226,0.01627421329300785,0.04575749056067514,9
