,0,1,2,3,4,5,6,7,8,9,None,sample_id,labels
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,real
1,0.9904406621590114,0.006586616927022616,0.0016903707157845652,0.0006411750990906971,0.00023315458148752622,0.0002914432268594078,5.8288645371881555e-05,5.8288645371881555e-05,0.0,0.0,0.0,1,real
2,0.9870016320820704,0.008743296805782234,0.0034973187223128937,0.0006994637444625787,0.0,5.8288645371881555e-05,0.0,0.0,0.0,0.0,0.0,2,real
3,0.1753905339239916,0.01981813942643973,0.07577523898344603,0.5545581720680811,0.09570995570062951,0.01498018186057356,0.032350198181394264,0.004663091629750525,0.02133364420610865,0.005420844019584985,0.0,3,real
4,0.7754138493821403,0.015096759151317323,0.0016320820704126837,0.14974352996036372,0.005071112147353695,0.0006994637444625787,0.03240848682676615,0.01946840755420844,0.00034973187223128935,0.00011657729074376311,0.0,4,real
5,0.9421193751457216,0.05280951270692469,0.002506411750990907,0.000524597808346934,0.001049195616693868,0.0006411750990906971,0.0,0.00011657729074376311,5.8288645371881555e-05,0.00017486593611564468,0.0,5,real
6,0.9894497551876894,0.0068780601538820235,0.0007577523898344603,0.0012240615528095126,0.0011657729074376311,0.00034973187223128935,0.00017486593611564468,0.0,0.0,0.0,0.0,6,real
7,0.23653532291909535,0.20062951737001633,0.1959664257402658,0.12432968057822336,0.09110515271625087,0.08428538120774073,0.03724644439263231,0.015504779668920493,0.004837957565866169,0.009559337840988575,0.0,7,real
8,0.9894497551876894,0.005945441827931918,0.0014572161342970389,0.0008743296805782234,0.00034973187223128935,0.0006994637444625787,0.000524597808346934,0.00017486593611564468,0.000524597808346934,0.0,0.0,8,real
9,0.27238283982280254,0.061844252739566334,0.1567381674049895,0.13155747260433667,0.1362205642340872,0.20721613429703895,0.008043833061319654,0.009559337840988575,0.004021916530659827,0.012415481464210771,0.0,9,real
10,0.2120540918629051,0.17696432734903242,0.1286430403357426,0.2297738400559571,0.12788528794590814,0.03957799020750758,0.03374912567031942,0.01690370715784565,0.0186523665190021,0.015796222895779904,0.0,10,real
11,0.0559570995570063,0.5965842853812078,0.2180578223362089,0.03543949638610399,0.051060853345768244,0.03310795057122873,0.007985544415947773,0.0009326183259501049,0.00046630916297505244,0.0004080205176031709,0.0,11,real
12,0.9866519002098392,0.008801585451154115,0.0018652366519002097,0.0013989274889251574,0.00017486593611564468,0.0008743296805782234,0.00017486593611564468,5.8288645371881555e-05,0.0,0.0,0.0,12,real
13,0.9511541151783632,0.005887153182560037,0.0005828864537188156,0.008801585451154115,0.031650734436931685,0.00034973187223128935,0.00011657729074376311,0.0005828864537188156,0.0006994637444625787,0.00017486593611564468,0.0,13,real
14,0.9536605269293542,0.002448123105619025,0.0014572161342970389,0.00034973187223128935,0.04074376311494521,0.00046630916297505244,0.00034973187223128935,5.8288645371881555e-05,0.0004080205176031709,5.8288645371881555e-05,0.0,14,real
15,0.9921893215201679,0.004196782466775472,0.001981813942643973,0.0005828864537188156,0.00017486593611564468,0.0005828864537188156,5.8288645371881555e-05,0.00011657729074376311,5.8288645371881555e-05,5.8288645371881555e-05,0.0,15,real
16,0.03986943343436698,0.22138027512240616,0.5506528328281651,0.027570529260899975,0.011074842620657496,0.06312660293774773,0.021217066915364888,0.0262298904173467,0.03526463044998834,0.0036138960130566566,0.0,16,real
17,0.8191303334110516,0.017428304966192586,0.10474469573327116,0.009267894614129168,0.0036138960130566566,0.045057122872464446,0.00046630916297505244,0.00023315458148752622,0.0,5.8288645371881555e-05,0.0,17,real
18,0.7283749125670319,0.25338074143156913,0.01457216134297039,0.0012823501981813943,0.0008160410352063418,0.0006411750990906971,0.00046630916297505244,0.0002914432268594078,0.00011657729074376311,5.8288645371881555e-05,0.0,18,real
19,0.9396129633947307,0.004080205176031709,0.0019235252972720914,0.0016320820704126837,0.051002564700396366,0.0007577523898344603,0.0004080205176031709,0.00017486593611564468,0.00023315458148752622,0.00017486593611564468,0.0,19,real
20,0.942410818372581,0.0023898344602471438,0.0013406388435532757,0.0335159710888319,0.018885521100489626,0.0004080205176031709,0.00011657729074376311,0.00034973187223128935,0.000524597808346934,5.8288645371881555e-05,0.0,20,real
21,0.5715201678712987,0.06236885054791327,0.18821403590580554,0.12432968057822336,0.029727209139659594,0.01008393564933551,0.003322452786197249,0.002448123105619025,0.00262298904173467,0.005362555374213103,0.0,21,real
