,score,learner
0,0.9733333333333334,Random Forest
1,0.6666666666666666,SVC
2,0.9333333333333333,GBC
3,0.9466666666666667,Naive Bayes
4,0.9066666666666666,KNN
5,0.6133333333333333,MLP
